Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego Speed (m/s),Smoothed Lead Speed (m/s),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Lead Acceleration (Theoretical),Lead Braking Distance (m),Braking Phase
27.15,10.03,10.23,10.0,13.59,91.94,69.86,2.786,2.778,0.0,0.0,0.0,,
27.2,10.03,9.76,10.0,13.59,92.08,69.99,2.786,2.778,0.0,0.0,0.0,,
27.25,10.04,10.23,10.0,13.59,92.22,70.13,2.789,2.778,0.056,0.0,0.0,,
27.3,10.07,9.76,10.0,13.59,92.36,70.27,2.797,2.778,0.167,0.0,0.0,,
27.35,10.12,10.23,10.0,13.59,92.5,70.41,2.811,2.778,0.278,0.0,0.0,,
27.4,10.19,9.76,10.0,13.58,92.64,70.55,2.831,2.778,0.389,0.0,0.0,,
27.45,10.26,10.23,10.0,13.58,92.78,70.69,2.85,2.778,0.389,0.0,0.0,,
27.5,10.32,9.76,10.0,13.58,92.93,70.83,2.867,2.778,0.333,0.0,0.0,,
27.55,10.34,10.23,10.0,13.57,93.07,70.97,2.872,2.778,0.111,0.0,0.0,,
27.6,10.32,9.76,10.0,13.57,93.21,71.1,2.867,2.778,-0.111,0.0,0.0,,
27.65,10.28,10.23,10.0,13.56,93.36,71.24,2.856,2.778,-0.222,0.0,0.0,,
27.7,10.21,9.76,10.0,13.56,93.5,71.38,2.836,2.778,-0.389,0.0,0.0,,
27.75,10.13,10.23,10.0,13.56,93.64,71.52,2.814,2.778,-0.444,0.0,0.0,,
27.8,10.05,9.76,10.0,13.56,93.78,71.66,2.792,2.778,-0.444,0.0,0.0,,
27.85,9.99,10.23,10.0,13.56,93.92,71.8,2.775,2.778,-0.333,0.0,0.0,,
27.9,9.95,9.76,10.0,13.56,94.06,71.94,2.764,2.778,-0.222,0.0,0.0,,
27.95,9.95,10.23,10.0,13.56,94.2,72.08,2.764,2.778,0.0,0.0,0.0,,
28.0,9.97,9.76,10.0,13.56,94.33,72.22,2.769,2.778,0.111,0.0,0.0,,
28.05,10.0,10.23,10.0,13.56,94.47,72.36,2.778,2.778,0.167,0.0,0.0,,
28.1,10.05,9.76,10.0,13.56,94.61,72.49,2.792,2.778,0.278,0.0,0.0,,
28.15,10.1,10.23,10.0,13.56,94.75,72.63,2.806,2.778,0.278,0.0,0.0,,
28.2,10.14,9.76,10.0,13.55,94.89,72.77,2.817,2.778,0.222,0.0,0.0,,
28.25,10.18,10.23,10.0,13.55,95.03,72.91,2.828,2.778,0.222,0.0,0.0,,
28.3,10.19,9.76,10.0,13.55,95.18,73.05,2.831,2.778,0.056,0.0,0.0,,
28.35,10.17,10.23,10.0,13.55,95.32,73.19,2.825,2.778,-0.111,0.0,0.0,,
28.4,10.14,9.76,10.0,13.55,95.46,73.33,2.817,2.778,-0.167,0.0,0.0,,
28.45,10.11,10.23,10.0,13.55,95.6,73.47,2.808,2.778,-0.167,0.0,0.0,,
28.5,10.08,9.76,10.0,13.54,95.74,73.6,2.8,2.778,-0.167,0.0,0.0,,
28.55,10.05,10.23,10.0,13.54,95.88,73.74,2.792,2.778,-0.167,0.0,0.0,,
28.6,10.02,9.76,10.0,13.54,96.02,73.88,2.783,2.778,-0.167,0.0,0.0,,
28.65,9.99,10.23,10.0,13.54,96.16,74.02,2.775,2.778,-0.167,0.0,0.0,,
28.7,9.96,9.76,10.0,13.54,96.3,74.16,2.767,2.778,-0.167,0.0,0.0,,
28.75,9.94,10.23,10.0,13.54,96.43,74.3,2.761,2.778,-0.111,0.0,0.0,,
28.8,9.94,9.76,10.0,13.54,96.57,74.44,2.761,2.778,0.0,0.0,0.0,,
28.85,9.95,10.23,10.0,13.55,96.71,74.58,2.764,2.778,0.056,0.0,0.0,,
28.9,9.99,9.76,10.0,13.54,96.85,74.72,2.775,2.778,0.222,0.0,0.0,,
28.95,10.03,10.23,10.0,13.55,96.99,74.86,2.786,2.778,0.222,0.0,0.0,,
29.0,10.06,9.76,10.0,13.54,97.13,74.99,2.794,2.778,0.167,0.0,0.0,,
29.05,10.07,10.23,10.0,13.54,97.27,75.13,2.797,2.778,0.056,0.0,0.0,,
29.1,10.05,9.76,10.0,13.54,97.41,75.27,2.792,2.778,-0.111,0.0,0.0,,
29.15,10.02,10.23,10.0,13.54,97.55,75.41,2.783,2.778,-0.167,0.0,0.0,,
29.2,9.97,9.76,10.0,13.54,97.68,75.55,2.769,2.778,-0.278,0.0,0.0,,
29.25,9.94,10.23,10.0,13.54,97.82,75.69,2.761,2.778,-0.167,0.0,0.0,,
29.3,9.92,9.76,10.0,13.54,97.96,75.83,2.756,2.778,-0.111,0.0,0.0,,
29.35,9.93,10.23,10.0,13.55,98.1,75.97,2.758,2.778,0.056,0.0,0.0,,
29.4,9.96,9.76,10.0,13.54,98.24,76.1,2.767,2.778,0.167,0.0,0.0,,
29.45,10.0,10.23,10.0,13.55,98.38,76.24,2.778,2.778,0.222,0.0,0.0,,
29.5,10.03,9.76,10.0,13.54,98.51,76.38,2.786,2.778,0.167,0.0,0.0,,
29.55,10.06,10.23,10.0,13.55,98.65,76.52,2.794,2.778,0.167,0.0,0.0,,
29.6,10.08,9.76,10.0,13.54,98.79,76.66,2.8,2.778,0.111,0.0,0.0,,
29.65,10.08,10.23,10.0,13.54,98.93,76.8,2.8,2.778,0.0,0.0,0.0,,
29.7,10.07,9.76,10.0,13.54,99.07,76.94,2.797,2.778,-0.056,0.0,0.0,,
29.75,10.06,10.23,10.0,13.54,99.21,77.08,2.794,2.778,-0.056,0.0,0.0,,
29.8,10.03,9.76,10.0,13.54,99.35,77.22,2.786,2.778,-0.167,0.0,0.0,,
29.85,10.0,10.23,10.0,13.54,99.49,77.36,2.778,2.778,-0.167,0.0,0.0,,
29.9,9.97,9.76,10.0,13.54,99.63,77.49,2.769,2.778,-0.167,0.0,0.0,,
29.95,9.94,10.23,10.0,13.54,99.77,77.63,2.761,2.778,-0.167,0.0,0.0,,
30.0,9.92,9.76,10.0,13.54,99.91,77.77,2.756,2.778,-0.111,0.0,0.0,,
30.05,9.92,10.23,10.0,13.54,100.04,77.91,2.756,2.778,0.0,0.0,0.0,,
30.1,9.95,9.76,10.0,13.54,100.18,78.05,2.764,2.778,0.167,0.0,0.0,,
30.15,10.0,10.23,10.0,13.55,100.32,78.19,2.778,2.778,0.278,0.0,0.0,,
30.2,10.04,9.76,10.0,13.54,100.46,78.33,2.789,2.778,0.222,0.0,0.0,,
30.25,10.05,10.23,10.0,13.54,100.6,78.47,2.792,2.778,0.056,0.0,0.0,,
30.3,10.04,9.76,10.0,13.54,100.74,78.6,2.789,2.778,-0.056,0.0,0.0,,
30.35,10.02,10.23,10.0,13.54,100.88,78.74,2.783,2.778,-0.111,0.0,0.0,,
30.4,9.99,9.76,10.0,13.54,101.02,78.88,2.775,2.778,-0.167,0.0,0.0,,
30.45,9.97,10.23,10.0,13.54,101.16,79.02,2.769,2.778,-0.111,0.0,0.0,,
30.5,9.98,9.76,10.0,13.54,101.29,79.16,2.772,2.778,0.056,0.0,0.0,,
30.55,10.01,10.23,10.0,13.54,101.43,79.3,2.781,2.778,0.167,0.0,0.0,,
30.6,10.05,9.76,10.0,13.54,101.57,79.44,2.792,2.778,0.222,0.0,0.0,,
30.65,10.09,10.23,10.0,13.54,101.71,79.58,2.803,2.778,0.222,0.0,0.0,,
30.7,10.15,9.76,10.0,13.54,101.85,79.71,2.819,2.778,0.333,0.0,0.0,,
30.75,10.2,10.23,10.0,13.54,101.99,79.86,2.833,2.778,0.278,0.0,0.0,,
30.8,10.26,9.76,10.0,13.53,102.14,79.99,2.85,2.778,0.333,0.0,0.0,,
30.85,10.3,10.23,10.0,13.53,102.28,80.13,2.861,2.778,0.222,0.0,0.0,,
30.9,10.31,9.76,10.0,13.52,102.42,80.27,2.864,2.778,0.056,0.0,0.0,,
30.95,10.3,10.23,10.0,13.52,102.57,80.41,2.861,2.778,-0.056,0.0,0.0,,
31.0,10.25,9.99,10.02,13.52,102.71,80.55,2.847,2.783,-0.278,0.111,0.0,,
31.05,10.19,10.24,10.02,13.52,102.85,80.69,2.831,2.783,-0.333,0.0,0.0,,
31.1,10.11,9.76,10.02,13.52,102.99,80.83,2.808,2.783,-0.444,0.0,0.0,,
31.15,10.02,10.23,10.02,13.52,103.13,80.97,2.783,2.783,-0.5,0.0,0.0,,
31.2,9.95,9.76,10.02,13.52,103.27,81.11,2.764,2.783,-0.389,0.0,0.0,,
31.25,9.88,10.23,10.02,13.52,103.41,81.25,2.744,2.783,-0.389,0.0,0.0,,
31.3,9.83,9.76,10.02,13.52,103.54,81.38,2.731,2.783,-0.278,0.0,0.0,,
31.35,9.79,10.23,10.02,13.52,103.68,81.53,2.719,2.783,-0.222,0.0,0.0,,
31.4,9.81,9.76,10.02,13.52,103.82,81.66,2.725,2.783,0.111,0.0,0.0,,
31.45,9.86,10.23,10.02,13.53,103.95,81.8,2.739,2.783,0.278,0.0,0.0,,
31.5,9.93,9.76,10.0,13.53,104.09,81.94,2.758,2.778,0.389,-0.111,0.0,,
31.55,10.02,10.23,10.0,13.53,104.23,82.08,2.783,2.778,0.5,0.0,0.0,,
31.6,10.11,9.76,10.0,13.53,104.37,82.22,2.808,2.778,0.5,0.0,0.0,,
31.65,10.17,10.23,10.0,13.53,104.51,82.36,2.825,2.778,0.333,0.0,0.0,,
31.7,10.2,9.76,10.0,13.52,104.65,82.5,2.833,2.778,0.167,0.0,0.0,,
31.75,10.19,10.23,10.0,13.52,104.79,82.64,2.831,2.778,-0.056,0.0,0.0,,
31.8,10.16,9.76,10.0,13.52,104.93,82.77,2.822,2.778,-0.167,0.0,0.0,,
31.85,10.11,10.23,10.0,13.52,105.08,82.91,2.808,2.778,-0.278,0.0,0.0,,
31.9,10.05,9.76,10.0,13.51,105.22,83.05,2.792,2.778,-0.333,0.0,0.0,,
31.95,9.99,10.23,10.0,13.52,105.35,83.19,2.775,2.778,-0.333,0.0,0.0,,
32.0,9.94,9.76,10.0,13.51,105.49,83.33,2.761,2.778,-0.278,0.0,0.0,,
32.05,9.91,10.23,10.0,13.52,105.63,83.47,2.753,2.778,-0.167,0.0,0.0,,
32.1,9.91,9.76,10.0,13.52,105.77,83.61,2.753,2.778,0.0,0.0,0.0,,
32.15,9.93,10.23,10.0,13.52,105.91,83.75,2.758,2.778,0.111,0.0,0.0,,
32.2,9.96,9.76,10.0,13.52,106.04,83.88,2.767,2.778,0.167,0.0,0.0,,
32.25,10.02,10.23,10.0,13.52,106.18,84.03,2.783,2.778,0.333,0.0,0.0,,
32.3,10.08,9.76,10.0,13.52,106.32,84.16,2.8,2.778,0.333,0.0,0.0,,
32.35,10.14,10.23,10.0,13.52,106.46,84.3,2.817,2.778,0.333,0.0,0.0,,
32.4,10.17,9.76,10.0,13.51,106.6,84.44,2.825,2.778,0.167,0.0,0.0,,START
32.45,10.17,10.05,9.98,13.51,106.75,84.58,2.825,2.772,0.0,-0.111,0.0,,
32.5,10.13,9.18,9.92,13.5,106.89,84.71,2.814,2.756,-0.222,-0.333,0.0,,
32.55,10.06,7.12,9.61,13.48,107.03,84.83,2.794,2.669,-0.389,-1.722,0.0,,
32.6,9.97,4.72,9.11,13.43,107.17,84.92,2.769,2.531,-0.5,-2.778,0.0,,
32.65,9.87,4.52,8.53,13.37,107.3,85.0,2.742,2.369,-0.556,-3.222,0.0,,
32.7,9.77,4.21,7.98,13.31,107.44,85.08,2.714,2.217,-0.556,-3.056,0.0,,
32.75,9.69,3.82,7.34,13.25,107.57,85.15,2.692,2.039,-0.444,-3.556,0.0,,
32.8,9.62,3.37,6.7,13.19,107.71,85.22,2.672,1.861,-0.389,-3.556,0.0,,
32.85,9.56,2.87,5.96,13.11,107.84,85.28,2.656,1.656,-0.333,-4.111,0.0,,
32.9,9.51,2.34,5.22,13.04,107.97,85.33,2.642,1.45,-0.278,-4.111,0.0,,
32.95,9.47,1.78,4.39,12.95,108.11,85.38,2.631,1.219,-0.222,-4.611,0.0,,
33.0,9.42,1.21,3.6,12.86,108.24,85.42,2.617,1.0,-0.278,-4.389,0.0,,
33.05,9.36,0.64,2.95,12.77,108.37,85.46,2.6,0.819,-0.333,-3.611,0.0,,
33.1,9.29,0.16,2.49,12.64,108.5,85.46,2.581,0.692,-0.389,-2.556,0.0,,
33.15,9.21,0.32,2.07,12.52,108.62,85.46,2.558,0.575,-0.444,-2.333,0.0,,
33.2,9.12,0.4,1.69,12.39,108.75,85.47,2.533,0.469,-0.5,-2.111,0.0,,
33.25,9.04,0.42,1.35,12.27,108.88,85.47,2.511,0.375,-0.444,-1.889,0.0,,
33.3,8.96,0.4,1.05,12.15,109.0,85.48,2.489,0.292,-0.444,-1.667,0.0,,
33.35,8.89,0.35,0.8,12.03,109.13,85.48,2.469,0.222,-0.389,-1.389,0.0,,
33.4,8.86,0.28,0.6,11.91,109.25,85.49,2.461,0.167,-0.167,-1.111,0.0,,
33.45,8.86,0.2,0.44,11.79,109.37,85.49,2.461,0.122,0.0,-0.889,0.0,,
33.5,8.84,0.13,0.33,11.67,109.5,85.49,2.456,0.092,-0.111,-0.611,0.0,,
33.55,8.81,0.08,0.28,11.55,109.62,85.49,2.447,0.078,-0.167,-0.278,0.0,,
33.6,8.76,0.04,0.26,11.43,109.74,85.5,2.433,0.072,-0.278,-0.111,0.0,,
33.65,8.68,0.04,0.24,11.31,109.86,85.5,2.411,0.067,-0.444,-0.111,0.0,,
33.7,8.58,0.06,0.2,11.19,109.98,85.5,2.383,0.056,-0.556,-0.222,0.0,,
33.75,8.46,0.06,0.17,11.07,110.1,85.5,2.35,0.047,-0.667,-0.167,0.0,,
33.8,8.34,0.06,0.13,10.95,110.22,85.5,2.317,0.036,-0.667,-0.222,0.0,,
33.85,8.21,0.06,0.1,10.84,110.33,85.5,2.281,0.028,-0.722,-0.167,0.0,,
33.9,8.07,0.05,0.08,10.72,110.44,85.5,2.242,0.022,-0.778,-0.111,0.0,,
33.95,7.93,0.04,0.06,10.61,110.55,85.5,2.203,0.017,-0.778,-0.111,0.0,,
34.0,7.8,0.02,0.05,10.5,110.66,85.5,2.167,0.014,-0.722,-0.056,0.0,,
34.05,7.67,0.01,0.04,10.4,110.77,85.5,2.131,0.011,-0.722,-0.056,0.0,,
34.1,7.52,0.0,0.04,10.29,110.88,85.5,2.089,0.011,-0.833,0.0,0.0,,
34.15,7.36,0.0,0.04,10.19,110.98,85.5,2.044,0.011,-0.889,0.0,0.0,,
34.2,7.22,0.01,0.03,10.09,111.08,85.5,2.006,0.008,-0.778,-0.056,0.0,,
34.25,7.08,0.01,0.03,9.99,111.18,85.5,1.967,0.008,-0.778,0.0,0.0,,
34.3,6.94,0.01,0.02,9.89,111.28,85.5,1.928,0.006,-0.778,-0.056,0.0,,
34.35,6.79,0.0,0.02,9.8,111.37,85.5,1.886,0.006,-0.833,0.0,0.0,,
34.4,6.61,0.0,0.01,9.7,111.46,85.5,1.836,0.003,-1.0,-0.056,0.0,,
34.45,6.42,0.0,0.01,9.61,111.55,85.5,1.783,0.003,-1.056,0.0,0.0,,
34.5,6.21,0.0,0.0,9.52,111.64,85.5,1.725,0.0,-1.167,-0.056,0.0,1.06,END
34.55,6.0,0.0,0.0,9.44,111.73,85.5,1.667,0.0,-1.167,0.0,0.0,,
34.6,5.79,0.0,0.0,9.36,111.81,85.5,1.608,0.0,-1.167,0.0,0.0,,
34.65,5.57,0.0,0.0,9.28,111.89,85.5,1.547,0.0,-1.222,0.0,0.0,,
34.7,5.35,0.0,0.0,9.2,111.96,85.5,1.486,0.0,-1.222,0.0,0.0,,
34.75,5.13,0.0,0.0,9.13,112.03,85.5,1.425,0.0,-1.222,0.0,0.0,,
34.8,4.86,0.0,0.0,9.06,112.1,85.5,1.35,0.0,-1.5,0.0,0.0,,
34.85,4.49,0.0,0.0,9.0,112.17,85.5,1.247,0.0,-2.056,0.0,0.0,,
34.9,4.06,0.0,0.0,8.94,112.23,85.5,1.128,0.0,-2.389,0.0,0.0,,
34.95,3.49,0.0,0.0,8.89,112.28,85.5,0.969,0.0,-3.167,0.0,0.0,,
35.0,2.82,0.0,0.0,8.85,112.32,85.5,0.783,0.0,-3.722,0.0,0.0,,
35.05,0.03,0.0,0.0,8.83,112.34,85.5,0.008,0.0,-15.5,0.0,0.0,,
35.1,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,-0.167,0.0,0.0,,
35.15,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
35.2,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
35.25,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
35.3,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
35.35,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
35.4,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
35.45,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
35.5,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
35.55,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
35.6,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
35.65,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
35.7,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
35.75,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
35.8,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
35.85,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
35.9,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
35.95,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
36.0,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
36.05,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
36.1,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
36.15,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
36.2,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
36.25,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
36.3,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
36.35,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
36.4,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
36.45,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
36.5,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
36.55,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
36.6,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
36.65,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
36.7,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
36.75,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
36.8,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
36.85,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
36.9,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
36.95,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
37.0,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
37.05,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
37.1,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
37.15,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
37.2,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
37.25,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
37.3,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
37.35,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
37.4,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
37.45,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
37.5,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
37.55,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
37.6,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
37.65,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
37.7,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
37.75,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
37.8,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
37.85,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
37.9,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
37.95,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
38.0,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
38.05,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
38.1,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
38.15,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
38.2,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
38.25,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
38.3,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
38.35,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
38.4,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
38.45,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
38.5,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
38.55,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
38.6,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
38.65,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
38.7,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
38.75,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
38.8,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
38.85,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
38.9,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
38.95,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
39.0,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
39.05,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
39.1,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
39.15,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
39.2,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
39.25,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
39.3,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
39.35,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
39.4,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
39.45,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
39.5,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
39.55,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
39.6,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
39.65,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
39.7,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
39.75,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
39.8,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
39.85,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
39.9,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
39.95,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
40.0,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
40.05,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
40.1,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
40.15,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
40.2,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
40.25,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
40.3,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
40.35,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
40.4,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
40.45,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
40.5,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
40.55,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
40.6,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
40.65,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
40.7,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
40.75,0.0,0.0,0.0,8.83,112.34,85.5,0.0,0.0,0.0,0.0,0.0,,
