Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego Speed (m/s),Smoothed Lead Speed (m/s),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Lead Acceleration (Theoretical),Lead Braking Distance (m),Braking Phase
27.2,9.99,10.23,10.0,13.51,71.1,69.35,2.775,2.778,0.056,0.0,0.0,,
27.25,9.98,9.76,10.0,13.51,71.24,69.48,2.772,2.778,-0.056,0.0,0.0,,
27.3,9.97,10.23,10.0,13.51,71.37,69.62,2.769,2.778,-0.056,0.0,0.0,,
27.35,9.95,9.76,10.0,13.51,71.51,69.76,2.764,2.778,-0.111,0.0,0.0,,
27.4,9.94,10.23,10.0,13.51,71.65,69.9,2.761,2.778,-0.056,0.0,0.0,,
27.45,9.96,9.76,10.0,13.51,71.79,70.04,2.767,2.778,0.111,0.0,0.0,,
27.5,9.98,10.23,10.0,13.52,71.93,70.18,2.772,2.778,0.111,0.0,0.0,,
27.55,10.02,9.76,10.0,13.51,72.07,70.32,2.783,2.778,0.222,0.0,0.0,,
27.6,10.05,10.23,10.0,13.51,72.21,70.46,2.792,2.778,0.167,0.0,0.0,,
27.65,10.07,9.76,10.0,13.51,72.35,70.59,2.797,2.778,0.111,0.0,0.0,,
27.7,10.08,10.23,10.0,13.51,72.49,70.73,2.8,2.778,0.056,0.0,0.0,,
27.75,10.08,9.76,10.0,13.51,72.63,70.87,2.8,2.778,0.0,0.0,0.0,,
27.8,10.07,10.23,10.0,13.51,72.77,71.01,2.797,2.778,-0.056,0.0,0.0,,
27.85,10.07,9.76,10.0,13.51,72.91,71.15,2.797,2.778,0.0,0.0,0.0,,
27.9,10.07,10.23,10.0,13.51,73.05,71.29,2.797,2.778,0.0,0.0,0.0,,
27.95,10.07,9.76,10.0,13.51,73.18,71.43,2.797,2.778,0.0,0.0,0.0,,
28.0,10.08,10.23,10.0,13.51,73.32,71.57,2.8,2.778,0.056,0.0,0.0,,
28.05,10.12,9.76,10.0,13.5,73.47,71.7,2.811,2.778,0.222,0.0,0.0,,
28.1,10.16,10.23,10.0,13.5,73.61,71.85,2.822,2.778,0.222,0.0,0.0,,
28.15,10.19,9.76,10.0,13.5,73.75,71.98,2.831,2.778,0.167,0.0,0.0,,
28.2,10.2,10.23,10.0,13.5,73.89,72.12,2.833,2.778,0.056,0.0,0.0,,
28.25,10.17,9.76,10.0,13.49,74.03,72.26,2.825,2.778,-0.167,0.0,0.0,,
28.3,10.13,10.23,10.0,13.49,74.17,72.4,2.814,2.778,-0.222,0.0,0.0,,
28.35,10.06,9.76,10.0,13.49,74.31,72.54,2.794,2.778,-0.389,0.0,0.0,,
28.4,9.98,10.23,10.0,13.49,74.45,72.68,2.772,2.778,-0.444,0.0,0.0,,
28.45,9.9,9.76,10.0,13.49,74.59,72.82,2.75,2.778,-0.444,0.0,0.0,,
28.5,9.84,10.23,10.0,13.49,74.73,72.96,2.733,2.778,-0.333,0.0,0.0,,
28.55,9.8,9.76,10.0,13.5,74.86,73.09,2.722,2.778,-0.222,0.0,0.0,,
28.6,9.8,10.23,10.0,13.5,75.0,73.23,2.722,2.778,0.0,0.0,0.0,,
28.65,9.83,9.76,10.0,13.5,75.13,73.37,2.731,2.778,0.167,0.0,0.0,,
28.7,9.89,10.23,10.0,13.5,75.27,73.51,2.747,2.778,0.333,0.0,0.0,,
28.75,9.96,9.76,10.0,13.5,75.41,73.65,2.767,2.778,0.389,0.0,0.0,,
28.8,10.02,10.23,10.0,13.51,75.55,73.79,2.783,2.778,0.333,0.0,0.0,,
28.85,10.05,9.76,10.0,13.5,75.69,73.93,2.792,2.778,0.167,0.0,0.0,,
28.9,10.06,10.23,10.0,13.5,75.83,74.07,2.794,2.778,0.056,0.0,0.0,,
28.95,10.05,9.76,10.0,13.5,75.97,74.2,2.792,2.778,-0.056,0.0,0.0,,
29.0,10.01,10.23,10.0,13.5,76.11,74.35,2.781,2.778,-0.222,0.0,0.0,,
29.05,9.96,9.76,10.0,13.5,76.24,74.48,2.767,2.778,-0.278,0.0,0.0,,
29.1,9.93,10.23,10.0,13.5,76.38,74.62,2.758,2.778,-0.167,0.0,0.0,,
29.15,9.93,9.76,10.0,13.5,76.52,74.76,2.758,2.778,0.0,0.0,0.0,,
29.2,9.96,10.23,10.0,13.51,76.66,74.9,2.767,2.778,0.167,0.0,0.0,,
29.25,10.01,9.76,10.0,13.5,76.8,75.04,2.781,2.778,0.278,0.0,0.0,,
29.3,10.05,10.23,10.0,13.51,76.94,75.18,2.792,2.778,0.222,0.0,0.0,,
29.35,10.08,9.76,10.0,13.5,77.08,75.32,2.8,2.778,0.167,0.0,0.0,,
29.4,10.1,10.23,10.0,13.5,77.22,75.46,2.806,2.778,0.111,0.0,0.0,,
29.45,10.09,9.76,10.0,13.5,77.36,75.59,2.803,2.778,-0.056,0.0,0.0,,
29.5,10.06,10.23,10.0,13.5,77.5,75.73,2.794,2.778,-0.167,0.0,0.0,,
29.55,10.02,9.76,10.0,13.5,77.64,75.87,2.783,2.778,-0.222,0.0,0.0,,
29.6,9.98,10.23,10.0,13.5,77.78,76.01,2.772,2.778,-0.222,0.0,0.0,,
29.65,9.95,9.76,10.0,13.5,77.91,76.15,2.764,2.778,-0.167,0.0,0.0,,
29.7,9.93,10.23,10.0,13.5,78.05,76.29,2.758,2.778,-0.111,0.0,0.0,,
29.75,9.93,9.76,10.0,13.5,78.19,76.43,2.758,2.778,0.0,0.0,0.0,,
29.8,9.93,10.23,10.0,13.5,78.33,76.57,2.758,2.778,0.0,0.0,0.0,,
29.85,9.94,9.76,10.0,13.5,78.47,76.7,2.761,2.778,0.056,0.0,0.0,,
29.9,9.96,10.23,10.0,13.51,78.6,76.85,2.767,2.778,0.111,0.0,0.0,,
29.95,9.99,9.76,10.0,13.5,78.74,76.98,2.775,2.778,0.167,0.0,0.0,,
30.0,10.03,10.23,10.0,13.51,78.88,77.12,2.786,2.778,0.222,0.0,0.0,,
30.05,10.06,9.76,10.0,13.5,79.02,77.26,2.794,2.778,0.167,0.0,0.0,,
30.1,10.08,10.23,10.0,13.5,79.16,77.4,2.8,2.778,0.111,0.0,0.0,,
30.15,10.09,9.76,10.0,13.5,79.3,77.54,2.803,2.778,0.056,0.0,0.0,,
30.2,10.09,10.23,10.0,13.5,79.44,77.68,2.803,2.778,0.0,0.0,0.0,,
30.25,10.07,9.76,10.0,13.5,79.58,77.82,2.797,2.778,-0.111,0.0,0.0,,
30.3,10.04,10.23,10.0,13.5,79.72,77.96,2.789,2.778,-0.167,0.0,0.0,,
30.35,10.01,9.76,10.0,13.5,79.86,78.09,2.781,2.778,-0.167,0.0,0.0,,
30.4,9.98,10.23,10.0,13.5,80.0,78.23,2.772,2.778,-0.167,0.0,0.0,,
30.45,9.96,9.76,10.0,13.5,80.14,78.37,2.767,2.778,-0.111,0.0,0.0,,
30.5,9.95,10.23,10.0,13.5,80.27,78.51,2.764,2.778,-0.056,0.0,0.0,,
30.55,9.95,9.76,10.0,13.5,80.41,78.65,2.764,2.778,0.0,0.0,0.0,,
30.6,9.96,10.23,10.0,13.5,80.55,78.79,2.767,2.778,0.056,0.0,0.0,,
30.65,9.98,9.76,10.0,13.5,80.69,78.93,2.772,2.778,0.111,0.0,0.0,,
30.7,10.0,10.23,10.0,13.5,80.83,79.07,2.778,2.778,0.111,0.0,0.0,,
30.75,10.02,9.76,10.0,13.5,80.97,79.2,2.783,2.778,0.111,0.0,0.0,,
30.8,10.02,10.23,10.0,13.5,81.11,79.35,2.783,2.778,0.0,0.0,0.0,,
30.85,10.02,9.76,10.0,13.5,81.25,79.48,2.783,2.778,0.0,0.0,0.0,,
30.9,10.01,10.23,10.0,13.5,81.39,79.62,2.781,2.778,-0.056,0.0,0.0,,
30.95,9.99,9.76,10.0,13.5,81.52,79.76,2.775,2.778,-0.111,0.0,0.0,,
31.0,9.98,10.23,10.0,13.5,81.66,79.9,2.772,2.778,-0.056,0.0,0.0,,
31.05,9.97,9.76,10.0,13.5,81.8,80.04,2.769,2.778,-0.056,0.0,0.0,,
31.1,9.97,10.23,10.0,13.5,81.94,80.18,2.769,2.778,0.0,0.0,0.0,,
31.15,9.97,9.76,10.0,13.5,82.08,80.32,2.769,2.778,0.0,0.0,0.0,,
31.2,9.97,10.23,10.0,13.5,82.22,80.46,2.769,2.778,0.0,0.0,0.0,,
31.25,9.98,9.76,10.0,13.5,82.36,80.59,2.772,2.778,0.056,0.0,0.0,,
31.3,9.98,10.23,10.0,13.5,82.49,80.73,2.772,2.778,0.0,0.0,0.0,,
31.35,9.97,9.76,10.0,13.5,82.63,80.87,2.769,2.778,-0.056,0.0,0.0,,
31.4,9.95,10.0,9.98,13.5,82.77,81.01,2.764,2.772,-0.111,-0.111,0.0,,
31.45,9.9,9.76,9.97,13.5,82.91,81.15,2.75,2.769,-0.278,-0.056,0.0,,
31.5,9.84,10.23,9.97,13.5,83.05,81.29,2.733,2.769,-0.333,0.0,0.0,,
31.55,9.78,9.76,9.97,13.51,83.18,81.42,2.717,2.769,-0.333,0.0,0.0,,
31.6,9.7,10.23,9.97,13.51,83.32,81.56,2.694,2.769,-0.444,0.0,0.0,,
31.65,9.62,9.76,9.97,13.51,83.45,81.7,2.672,2.769,-0.444,0.0,0.0,,
31.7,9.57,10.23,9.97,13.52,83.58,81.84,2.658,2.769,-0.278,0.0,0.0,,
31.75,9.56,9.76,9.97,13.53,83.72,81.98,2.656,2.769,-0.056,0.0,0.0,,
31.8,9.57,10.23,9.97,13.53,83.85,82.12,2.658,2.769,0.056,0.0,0.0,,
31.85,9.62,9.76,9.97,13.54,83.98,82.26,2.672,2.769,0.278,0.0,0.0,,
31.9,9.68,10.23,10.0,13.54,84.12,82.4,2.689,2.778,0.333,0.167,0.0,,
31.95,9.74,9.76,10.0,13.55,84.25,82.53,2.706,2.778,0.333,0.0,0.0,,
32.0,9.8,10.23,10.0,13.55,84.39,82.68,2.722,2.778,0.333,0.0,0.0,,
32.05,9.86,9.76,10.0,13.55,84.52,82.81,2.739,2.778,0.333,0.0,0.0,,
32.1,9.9,10.23,10.0,13.56,84.66,82.95,2.75,2.778,0.222,0.0,0.0,,
32.15,9.95,9.76,10.0,13.55,84.8,83.09,2.764,2.778,0.278,0.0,0.0,,
32.2,9.98,10.23,10.0,13.56,84.94,83.23,2.772,2.778,0.167,0.0,0.0,,
32.25,10.02,9.76,10.0,13.55,85.08,83.37,2.783,2.778,0.222,0.0,0.0,,
32.3,10.08,10.23,10.0,13.56,85.22,83.51,2.8,2.778,0.333,0.0,0.0,,
32.35,10.14,9.76,10.0,13.55,85.36,83.65,2.817,2.778,0.333,0.0,0.0,,
32.4,10.2,10.23,10.0,13.55,85.5,83.79,2.833,2.778,0.333,0.0,0.0,,
32.45,10.26,9.76,10.0,13.55,85.64,83.92,2.85,2.778,0.333,0.0,0.0,,
32.5,10.31,10.23,10.0,13.54,85.78,84.06,2.864,2.778,0.278,0.0,0.0,,
32.55,10.34,9.76,10.0,13.54,85.93,84.2,2.872,2.778,0.167,0.0,0.0,,
32.6,10.35,10.23,10.0,13.54,86.07,84.34,2.875,2.778,0.056,0.0,0.0,,
32.65,10.33,9.76,10.0,13.53,86.21,84.48,2.869,2.778,-0.111,0.0,0.0,,
32.7,10.29,10.23,10.0,13.53,86.36,84.62,2.858,2.778,-0.222,0.0,0.0,,
32.75,10.23,9.76,10.0,13.52,86.5,84.76,2.842,2.778,-0.333,0.0,0.0,,
32.8,10.17,10.23,10.0,13.52,86.64,84.9,2.825,2.778,-0.333,0.0,0.0,,START
32.85,10.12,9.53,9.97,13.51,86.78,85.03,2.811,2.769,-0.278,-0.167,0.0,,
32.9,10.07,9.68,9.92,13.51,86.92,85.17,2.797,2.756,-0.278,-0.278,0.0,,
32.95,10.03,5.96,9.54,13.48,87.06,85.27,2.786,2.65,-0.222,-2.111,0.0,,
33.0,10.02,4.65,8.98,13.42,87.2,85.36,2.783,2.494,-0.056,-3.111,0.0,,
33.05,10.01,4.41,8.45,13.36,87.34,85.44,2.781,2.347,-0.056,-2.944,0.0,,
33.1,10.0,4.09,7.83,13.3,87.48,85.51,2.778,2.175,-0.056,-3.444,0.0,,
33.15,9.98,3.69,7.22,13.23,87.62,85.59,2.772,2.006,-0.111,-3.389,0.0,,
33.2,9.93,3.22,6.52,13.16,87.76,85.65,2.758,1.811,-0.278,-3.889,0.0,,
33.25,9.86,2.71,5.82,13.08,87.89,85.71,2.739,1.617,-0.389,-3.889,0.0,,
33.3,9.78,2.16,5.01,13.0,88.03,85.76,2.717,1.392,-0.444,-4.5,0.0,,
33.35,9.7,1.59,4.22,12.91,88.16,85.81,2.694,1.172,-0.444,-4.389,0.0,,
33.4,9.61,1.01,3.35,12.81,88.3,85.85,2.669,0.931,-0.5,-4.833,0.0,,
33.45,9.52,0.12,2.77,12.69,88.43,85.85,2.644,0.769,-0.5,-3.222,0.0,,
33.5,9.44,0.28,2.33,12.56,88.56,85.86,2.622,0.647,-0.444,-2.444,0.0,,
33.55,9.36,0.36,1.92,12.43,88.69,85.86,2.6,0.533,-0.444,-2.278,0.0,,
33.6,9.29,0.39,1.55,12.3,88.82,85.87,2.581,0.431,-0.389,-2.056,0.0,,
33.65,9.23,0.38,1.22,12.18,88.95,85.87,2.564,0.339,-0.333,-1.833,0.0,,
33.7,9.2,0.33,0.93,12.06,89.08,85.88,2.556,0.258,-0.167,-1.611,0.0,,
33.75,9.18,0.27,0.69,11.93,89.21,85.88,2.55,0.192,-0.111,-1.333,0.0,,
33.8,9.14,0.2,0.49,11.81,89.33,85.88,2.539,0.136,-0.222,-1.111,0.0,,
33.85,9.08,0.14,0.35,11.68,89.46,85.89,2.522,0.097,-0.333,-0.778,0.0,,
33.9,9.0,0.08,0.25,11.56,89.59,85.89,2.5,0.069,-0.444,-0.556,0.0,,
33.95,8.89,0.04,0.25,11.44,89.71,85.89,2.469,0.069,-0.611,0.0,0.0,,
34.0,8.77,0.04,0.22,11.32,89.83,85.89,2.436,0.061,-0.667,-0.167,0.0,,
34.05,8.65,0.05,0.19,11.19,89.95,85.89,2.403,0.053,-0.667,-0.167,0.0,,
34.1,8.53,0.06,0.16,11.08,90.07,85.89,2.369,0.044,-0.667,-0.167,0.0,,
34.15,8.42,0.06,0.13,10.96,90.19,85.89,2.339,0.036,-0.611,-0.167,0.0,,
34.2,8.29,0.05,0.1,10.84,90.31,85.89,2.303,0.028,-0.722,-0.167,0.0,,
34.25,8.16,0.05,0.08,10.73,90.42,85.89,2.267,0.022,-0.722,-0.111,0.0,,
34.3,8.03,0.03,0.06,10.62,90.53,85.89,2.231,0.017,-0.722,-0.111,0.0,,
34.35,7.89,0.02,0.05,10.5,90.64,85.89,2.192,0.014,-0.778,-0.056,0.0,,
34.4,7.75,0.01,0.04,10.4,90.75,85.89,2.153,0.011,-0.778,-0.056,0.0,,
34.45,7.6,0.01,0.04,10.29,90.86,85.89,2.111,0.011,-0.833,0.0,0.0,,
34.5,7.43,0.0,0.03,10.18,90.96,85.9,2.064,0.008,-0.944,-0.056,0.0,,
34.55,7.27,0.01,0.03,10.08,91.06,85.9,2.019,0.008,-0.889,0.0,0.0,,
34.6,7.12,0.01,0.03,9.98,91.16,85.9,1.978,0.008,-0.833,0.0,0.0,,
34.65,6.98,0.01,0.02,9.89,91.26,85.9,1.939,0.006,-0.778,-0.056,0.0,,
34.7,6.84,0.0,0.01,9.79,91.36,85.9,1.9,0.003,-0.778,-0.056,0.0,,
34.75,6.7,0.0,0.01,9.7,91.45,85.9,1.861,0.003,-0.778,0.0,0.0,,
34.8,6.55,0.0,0.01,9.6,91.54,85.9,1.819,0.003,-0.833,0.0,0.0,,
34.85,6.39,0.0,0.0,9.51,91.63,85.9,1.775,0.0,-0.889,-0.056,0.0,1.0,END
34.9,6.19,0.0,0.0,9.43,91.72,85.9,1.719,0.0,-1.111,0.0,0.0,,
34.95,6.02,0.0,0.0,9.34,91.8,85.9,1.672,0.0,-0.944,0.0,0.0,,
35.0,5.82,0.0,0.0,9.26,91.89,85.9,1.617,0.0,-1.111,0.0,0.0,,
35.05,5.46,0.0,0.0,9.18,91.96,85.9,1.517,0.0,-2.0,0.0,0.0,,
35.1,4.99,0.0,0.0,9.11,92.03,85.9,1.386,0.0,-2.611,0.0,0.0,,
35.15,4.46,0.0,0.0,9.05,92.1,85.9,1.239,0.0,-2.944,0.0,0.0,,
35.2,3.95,0.0,0.0,8.99,92.16,85.9,1.097,0.0,-2.833,0.0,0.0,,
35.25,3.45,0.0,0.0,8.94,92.21,85.9,0.958,0.0,-2.778,0.0,0.0,,
35.3,2.24,0.0,0.0,8.9,92.25,85.9,0.622,0.0,-6.722,0.0,0.0,,
35.35,1.31,0.0,0.0,8.88,92.27,85.9,0.364,0.0,-5.167,0.0,0.0,,
35.4,0.01,0.0,0.0,8.87,92.27,85.9,0.003,0.0,-7.222,0.0,0.0,,
35.45,0.0,0.0,0.0,8.87,92.27,85.9,0.0,0.0,-0.056,0.0,0.0,,
35.5,0.0,0.0,0.0,8.87,92.27,85.9,0.0,0.0,0.0,0.0,0.0,,
35.55,0.0,0.0,0.0,8.87,92.27,85.9,0.0,0.0,0.0,0.0,0.0,,
35.6,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
35.65,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
35.7,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
35.75,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
35.8,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
35.85,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
35.9,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
35.95,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
36.0,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
36.05,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
36.1,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
36.15,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
36.2,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
36.25,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
36.3,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
36.35,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
36.4,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
36.45,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
36.5,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
36.55,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
36.6,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
36.65,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
36.7,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
36.75,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
36.8,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
36.85,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
36.9,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
36.95,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
37.0,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
37.05,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
37.1,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
37.15,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
37.2,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
37.25,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
37.3,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
37.35,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
37.4,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
37.45,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
37.5,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
37.55,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
37.6,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
37.65,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
37.7,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
37.75,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
37.8,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
37.85,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
37.9,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
37.95,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
38.0,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
38.05,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
38.1,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
38.15,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
38.2,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
38.25,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
38.3,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
38.35,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
38.4,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
38.45,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
38.5,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
38.55,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
38.6,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
38.65,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
38.7,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
38.75,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
38.8,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
38.85,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
38.9,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
38.95,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
39.0,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
39.05,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
39.1,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
39.15,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
39.2,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
39.25,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
39.3,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
39.35,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
39.4,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
39.45,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
39.5,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
39.55,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
39.6,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
39.65,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
39.7,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
39.75,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
39.8,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
39.85,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
39.9,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
39.95,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
40.0,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
40.05,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
40.1,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
40.15,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
40.2,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
40.25,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
40.3,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
40.35,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
40.4,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
40.45,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
40.5,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
40.55,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
40.6,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
40.65,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
40.7,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
40.75,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
40.8,0.0,0.0,0.0,8.87,92.28,85.9,0.0,0.0,0.0,0.0,0.0,,
